Source Position,Source Well,Destination Position,Destination Well,Transfer Volume [uL]
P3,A1,P2,A1,162.30289844039476
P3,A1,P2,A1,162.30289844039476
P3,A1,P2,A1,162.30289844039476
P3,A1,P2,A1,162.30289844039476
P3,A1,P2,A1,162.30289844039476
P3,A1,P2,B1,162.30289844039476
P3,A1,P2,B1,162.30289844039476
P3,A1,P2,B1,162.30289844039476
P3,A1,P2,B1,162.30289844039476
P3,A1,P2,B1,162.30289844039476
P3,A1,P2,C1,162.30289844039476
P3,A1,P2,C1,162.30289844039476
P3,A1,P2,C1,162.30289844039476
P3,A1,P2,C1,162.30289844039476
P3,A1,P2,C1,162.30289844039476
P3,A1,P2,D1,140.1261567994547
P3,A1,P2,D1,140.1261567994547
P3,A1,P2,E1,140.1261567994547
P3,A1,P2,E1,140.1261567994547
P3,A1,P2,F1,140.1261567994547
P3,A1,P2,F1,140.1261567994547
P3,A1,P2,A2,185.60668377569783
P3,A1,P2,A2,185.60668377569783
P3,A1,P2,A2,185.60668377569783
P3,A1,P2,A2,185.60668377569783
P3,A1,P2,A2,185.60668377569783
P3,A1,P2,B2,185.60668377569783
P3,A1,P2,B2,185.60668377569783
P3,A1,P2,B2,185.60668377569783
P3,A1,P2,B2,185.60668377569783
P3,A1,P2,B2,185.60668377569783
P3,A1,P2,C2,185.60668377569783
P3,A1,P2,C2,185.60668377569783
P3,A1,P2,C2,185.60668377569783
P3,A1,P2,C2,185.60668377569783
P3,A1,P2,C2,185.60668377569783
P3,A1,P2,D2,149.9795884722414
P3,A1,P2,D2,149.9795884722414
P3,A1,P2,D2,149.9795884722414
P3,A1,P2,D2,149.9795884722414
P3,A1,P2,E2,149.9795884722414
P3,A1,P2,E2,149.9795884722414
P3,A1,P2,E2,149.9795884722414
P3,A1,P2,E2,149.9795884722414
P3,A1,P2,F2,149.9795884722414
P3,A1,P2,F2,149.9795884722414
P3,A1,P2,F2,149.9795884722414
P3,A1,P2,F2,149.9795884722414
P3,A1,P2,A3,165.26206414535343
P3,A1,P2,A3,165.26206414535343
P3,A1,P2,A3,165.26206414535343
P3,A1,P2,A3,165.26206414535343
P3,A1,P2,A3,165.26206414535343
P3,A1,P2,A3,165.26206414535343
P3,A1,P2,B3,165.26206414535343
P3,A1,P2,B3,165.26206414535343
P3,A1,P2,B3,165.26206414535343
P3,A1,P2,B3,165.26206414535343
P3,A1,P2,B3,165.26206414535343
P3,A1,P2,B3,165.26206414535343
P3,A1,P2,C3,165.26206414535343
P3,A1,P2,C3,165.26206414535343
P3,A1,P2,C3,165.26206414535343
P3,A1,P2,C3,165.26206414535343
P3,A1,P2,C3,165.26206414535343
P3,A1,P2,C3,165.26206414535343
P3,A1,P2,D3,153.4251420301819
P3,A1,P2,D3,153.4251420301819
P3,A1,P2,D3,153.4251420301819
P3,A1,P2,D3,153.4251420301819
P3,A1,P2,D3,153.4251420301819
P3,A1,P2,E3,153.4251420301819
P3,A1,P2,E3,153.4251420301819
P3,A1,P2,E3,153.4251420301819
P3,A1,P2,E3,153.4251420301819
P3,A1,P2,E3,153.4251420301819
P3,A1,P2,F3,153.4251420301819
P3,A1,P2,F3,153.4251420301819
P3,A1,P2,F3,153.4251420301819
P3,A1,P2,F3,153.4251420301819
P3,A1,P2,F3,153.4251420301819
P3,A1,P2,A4,170.85773729905713
P3,A1,P2,A4,170.85773729905713
P3,A1,P2,A4,170.85773729905713
P3,A1,P2,B4,170.85773729905713
P3,A1,P2,B4,170.85773729905713
P3,A1,P2,B4,170.85773729905713
P3,A1,P2,C4,170.85773729905713
P3,A1,P2,C4,170.85773729905713
P3,A1,P2,C4,170.85773729905713
P3,A1,P2,D4,182.1420370744585
P3,A1,P2,D4,182.1420370744585
P3,A1,P2,D4,182.1420370744585
P3,A1,P2,D4,182.1420370744585
P3,A1,P2,D4,182.1420370744585
P3,A1,P2,D4,182.1420370744585
P3,A1,P2,E4,182.1420370744585
P3,A1,P2,E4,182.1420370744585
P3,A1,P2,E4,182.1420370744585
P3,A1,P2,E4,182.1420370744585
P3,A1,P2,E4,182.1420370744585
P3,A1,P2,E4,182.1420370744585
P3,A1,P2,F4,182.1420370744585
P3,A1,P2,F4,182.1420370744585
P3,A1,P2,F4,182.1420370744585
P3,A1,P2,F4,182.1420370744585
P3,A1,P2,F4,182.1420370744585
P3,A1,P2,F4,182.1420370744585
P3,A1,P2,A5,167.11689997141073
P3,A1,P2,A5,167.11689997141073
P3,A1,P2,A5,167.11689997141073
P3,A1,P2,B5,167.11689997141073
P3,A1,P2,B5,167.11689997141073
P3,A1,P2,B5,167.11689997141073
P3,A1,P2,C5,167.11689997141073
P3,A1,P2,C5,167.11689997141073
P3,A1,P2,C5,167.11689997141073
P3,A1,P2,D5,183.24779294699434
P3,A1,P2,D5,183.24779294699434
P3,A1,P2,D5,183.24779294699434
P3,A1,P2,D5,183.24779294699434
P3,A1,P2,D5,183.24779294699434
P3,A1,P2,D5,183.24779294699434
P3,A1,P2,E5,183.24779294699434
P3,A1,P2,E5,183.24779294699434
P3,A1,P2,E5,183.24779294699434
P3,A1,P2,E5,183.24779294699434
P3,A1,P2,E5,183.24779294699434
P3,A1,P2,E5,183.24779294699434
P3,A1,P2,F5,183.24779294699434
P3,A1,P2,F5,183.24779294699434
P3,A1,P2,F5,183.24779294699434
P3,A1,P2,F5,183.24779294699434
P3,A1,P2,F5,183.24779294699434
P3,A1,P2,F5,183.24779294699434
P3,A1,P2,A6,182.53914618441908
P3,A1,P2,A6,182.53914618441908
P3,A1,P2,A6,182.53914618441908
P3,A1,P2,A6,182.53914618441908
P3,A1,P2,A6,182.53914618441908
P3,A1,P2,A6,182.53914618441908
P3,A1,P2,B6,182.53914618441908
P3,A1,P2,B6,182.53914618441908
P3,A1,P2,B6,182.53914618441908
P3,A1,P2,B6,182.53914618441908
P3,A1,P2,B6,182.53914618441908
P3,A1,P2,B6,182.53914618441908
P3,A1,P2,C6,182.53914618441908
P3,A1,P2,C6,182.53914618441908
P3,A1,P2,C6,182.53914618441908
P3,A1,P2,C6,182.53914618441908
P3,A1,P2,C6,182.53914618441908
P3,A1,P2,C6,182.53914618441908
P3,A1,P2,D6,140.23251169659216
P3,A1,P2,D6,140.23251169659216
P3,A1,P2,D6,140.23251169659216
P3,A1,P2,E6,140.23251169659216
P3,A1,P2,E6,140.23251169659216
P3,A1,P2,E6,140.23251169659216
P3,A1,P2,F6,140.23251169659216
P3,A1,P2,F6,140.23251169659216
P3,A1,P2,F6,140.23251169659216
