Source Position,Source Well,Destination Position,Destination Well,Transfer Volume [uL]
P3,A1,P2,A1,164.19026724202132
P3,A1,P2,A1,164.19026724202132
P3,A1,P2,A1,164.19026724202132
P3,A1,P2,A1,164.19026724202132
P3,A1,P2,B1,164.19026724202132
P3,A1,P2,B1,164.19026724202132
P3,A1,P2,B1,164.19026724202132
P3,A1,P2,B1,164.19026724202132
P3,A1,P2,C1,164.19026724202132
P3,A1,P2,C1,164.19026724202132
P3,A1,P2,C1,164.19026724202132
P3,A1,P2,C1,164.19026724202132
P3,A1,P2,D1,154.46605887251238
P3,A1,P2,D1,154.46605887251238
P3,A1,P2,D1,154.46605887251238
P3,A1,P2,D1,154.46605887251238
P3,A1,P2,E1,154.46605887251238
P3,A1,P2,E1,154.46605887251238
P3,A1,P2,E1,154.46605887251238
P3,A1,P2,E1,154.46605887251238
P3,A1,P2,F1,154.46605887251238
P3,A1,P2,F1,154.46605887251238
P3,A1,P2,F1,154.46605887251238
P3,A1,P2,F1,154.46605887251238
P3,A1,P2,A2,160.75467132625081
P3,A1,P2,A2,160.75467132625081
P3,A1,P2,A2,160.75467132625081
P3,A1,P2,A2,160.75467132625081
P3,A1,P2,B2,160.75467132625081
P3,A1,P2,B2,160.75467132625081
P3,A1,P2,B2,160.75467132625081
P3,A1,P2,B2,160.75467132625081
P3,A1,P2,C2,160.75467132625081
P3,A1,P2,C2,160.75467132625081
P3,A1,P2,C2,160.75467132625081
P3,A1,P2,C2,160.75467132625081
P3,A1,P2,D2,159.3261412318335
P3,A1,P2,D2,159.3261412318335
P3,A1,P2,D2,159.3261412318335
P3,A1,P2,D2,159.3261412318335
P3,A1,P2,E2,159.3261412318335
P3,A1,P2,E2,159.3261412318335
P3,A1,P2,E2,159.3261412318335
P3,A1,P2,E2,159.3261412318335
P3,A1,P2,F2,159.3261412318335
P3,A1,P2,F2,159.3261412318335
P3,A1,P2,F2,159.3261412318335
P3,A1,P2,F2,159.3261412318335
P3,A1,P2,A3,177.02953579534093
P3,A1,P2,A3,177.02953579534093
P3,A1,P2,A3,177.02953579534093
P3,A1,P2,B3,177.02953579534093
P3,A1,P2,B3,177.02953579534093
P3,A1,P2,B3,177.02953579534093
P3,A1,P2,C3,177.02953579534093
P3,A1,P2,C3,177.02953579534093
P3,A1,P2,C3,177.02953579534093
P3,A1,P2,D3,186.40487794762097
P3,A1,P2,E3,186.40487794762097
P3,A1,P2,F3,186.40487794762097
P3,A1,P2,A4,137.90027288210493
P3,A1,P2,A4,137.90027288210493
P3,A1,P2,B4,137.90027288210493
P3,A1,P2,B4,137.90027288210493
P3,A1,P2,C4,137.90027288210493
P3,A1,P2,C4,137.90027288210493
P3,A1,P2,D4,127.60734275844021
P3,A1,P2,D4,127.60734275844021
P3,A1,P2,E4,127.60734275844021
P3,A1,P2,E4,127.60734275844021
P3,A1,P2,F4,127.60734275844021
P3,A1,P2,F4,127.60734275844021
P3,A1,P2,A5,169.34254135371643
P3,A1,P2,A5,169.34254135371643
P3,A1,P2,A5,169.34254135371643
P3,A1,P2,A5,169.34254135371643
P3,A1,P2,B5,169.34254135371643
P3,A1,P2,B5,169.34254135371643
P3,A1,P2,B5,169.34254135371643
P3,A1,P2,B5,169.34254135371643
P3,A1,P2,C5,169.34254135371643
P3,A1,P2,C5,169.34254135371643
P3,A1,P2,C5,169.34254135371643
P3,A1,P2,C5,169.34254135371643
P3,A1,P2,D5,120.93859881036063
P3,A1,P2,D5,120.93859881036063
P3,A1,P2,E5,120.93859881036063
P3,A1,P2,E5,120.93859881036063
P3,A1,P2,F5,120.93859881036063
P3,A1,P2,F5,120.93859881036063
P3,A1,P2,A6,180.08117865476373
P3,A1,P2,A6,180.08117865476373
P3,A1,P2,A6,180.08117865476373
P3,A1,P2,A6,180.08117865476373
P3,A1,P2,B6,180.08117865476373
P3,A1,P2,B6,180.08117865476373
P3,A1,P2,B6,180.08117865476373
P3,A1,P2,B6,180.08117865476373
P3,A1,P2,C6,180.08117865476373
P3,A1,P2,C6,180.08117865476373
P3,A1,P2,C6,180.08117865476373
P3,A1,P2,C6,180.08117865476373
P3,A1,P2,D6,146.8447423342575
P3,A1,P2,D6,146.8447423342575
P3,A1,P2,D6,146.8447423342575
P3,A1,P2,D6,146.8447423342575
P3,A1,P2,E6,146.8447423342575
P3,A1,P2,E6,146.8447423342575
P3,A1,P2,E6,146.8447423342575
P3,A1,P2,E6,146.8447423342575
P3,A1,P2,F6,146.8447423342575
P3,A1,P2,F6,146.8447423342575
P3,A1,P2,F6,146.8447423342575
P3,A1,P2,F6,146.8447423342575
P3,A1,P2,A7,163.092023956977
P3,A1,P2,A7,163.092023956977
P3,A1,P2,A7,163.092023956977
P3,A1,P2,A7,163.092023956977
P3,A1,P2,A7,163.092023956977
P3,A1,P2,B7,163.092023956977
P3,A1,P2,B7,163.092023956977
P3,A1,P2,B7,163.092023956977
P3,A1,P2,B7,163.092023956977
P3,A1,P2,B7,163.092023956977
P3,A1,P2,C7,163.092023956977
P3,A1,P2,C7,163.092023956977
P3,A1,P2,C7,163.092023956977
P3,A1,P2,C7,163.092023956977
P3,A1,P2,C7,163.092023956977
P3,A1,P2,D7,185.85592289318188
P3,A1,P2,D7,185.85592289318188
P3,A1,P2,D7,185.85592289318188
P3,A1,P2,D7,185.85592289318188
P3,A1,P2,E7,185.85592289318188
P3,A1,P2,E7,185.85592289318188
P3,A1,P2,E7,185.85592289318188
P3,A1,P2,E7,185.85592289318188
P3,A1,P2,F7,185.85592289318188
P3,A1,P2,F7,185.85592289318188
P3,A1,P2,F7,185.85592289318188
P3,A1,P2,F7,185.85592289318188
