Well,MOPS[mM],Tricine[mM],H3BO3[mM],Glucose[mM],K2SO4[mM],K2HPO4[mM],FeSO4[mM],NH4Cl[mM],MgCl2[mM],NaCl[mM],(NH4)6Mo7O24[mM],CoCl2[mM],CuSO4[mM],MnSO4[mM],ZnSO4[mM],Kan[g/l],Water,Culture
B3,35.2941176470588,15.0,19.264686531212188,14.499966757740657,70.39017522168534,15.003558451358785,19.41645839035525,7.363442245977724,143.1664263122724,39.34517881966862,23.86081211135833,23.967052334816668,8.910101593325535,13.484610124979687,39.46102858606941,5.0,991.5723848721207,15.0
C3,35.2941176470588,15.0,19.264686531212188,14.499966757740657,70.39017522168534,15.003558451358785,19.41645839035525,7.363442245977724,143.1664263122724,39.34517881966862,23.86081211135833,23.967052334816668,8.910101593325535,13.484610124979687,39.46102858606941,5.0,991.5723848721207,15.0
D3,35.29411764705866,15.0,14.96726315546875,30.612026579433035,5.590138823435416,8.164367173062214,24.151357018084227,5.681303840414911,425.4676618281311,31.319152082842628,6.216951931927213,38.467287035683334,50.19042428,8.09699798825625,13.655240465292916,5.0,767.1257101509094,15.0
E3,35.29411764705866,15.0,14.96726315546875,30.612026579433035,5.590138823435416,8.164367173062214,24.151357018084227,5.681303840414911,425.4676618281311,31.319152082842628,6.216951931927213,38.467287035683334,50.19042428,8.09699798825625,13.655240465292916,5.0,767.1257101509094,15.0
F3,35.29411764705866,15.0,14.96726315546875,30.612026579433035,5.590138823435416,8.164367173062214,24.151357018084227,5.681303840414911,425.4676618281311,31.319152082842628,6.216951931927213,38.467287035683334,50.19042428,8.09699798825625,13.655240465292916,5.0,767.1257101509094,15.0
A4,35.29411764705869,15.0,8.494348399110876,38.8814958826703,6.406269591837451,12.026976872413098,15.036739539033025,6.720177534316761,8.775265416213404,306.5925925150106,18.329438951699824,22.655942813066666,16.48219765828,16.37382341326781,440.35740186885,5.0,512.5732118971714,15.0
B4,35.29411764705869,15.0,8.494348399110876,38.8814958826703,6.406269591837451,12.026976872413098,15.036739539033025,6.720177534316761,8.775265416213404,306.5925925150106,18.329438951699824,22.655942813066666,16.48219765828,16.37382341326781,440.35740186885,5.0,512.5732118971714,15.0
C4,35.29411764705869,15.0,8.494348399110876,38.8814958826703,6.406269591837451,12.026976872413098,15.036739539033025,6.720177534316761,8.775265416213404,306.5925925150106,18.329438951699824,22.655942813066666,16.48219765828,16.37382341326781,440.35740186885,5.0,512.5732118971714,15.0
D4,35.294117647058414,15.0,14.265187397144315,9.599082688762564,7.97026304644679,13.319033226977213,12.944837648816002,10.864660611059062,13.429916305765104,33.72666861328158,10.756764349258335,5.360927853818333,11.60415047458,27.810775088481254,165.20139260179997,5.0,1092.852222446751,15.0
E4,35.294117647058414,15.0,14.265187397144315,9.599082688762564,7.97026304644679,13.319033226977213,12.944837648816002,10.864660611059062,13.429916305765104,33.72666861328158,10.756764349258335,5.360927853818333,11.60415047458,27.810775088481254,165.20139260179997,5.0,1092.852222446751,15.0
F4,35.294117647058414,15.0,14.265187397144315,9.599082688762564,7.97026304644679,13.319033226977213,12.944837648816002,10.864660611059062,13.429916305765104,33.72666861328158,10.756764349258335,5.360927853818333,11.60415047458,27.810775088481254,165.20139260179997,5.0,1092.852222446751,15.0
A5,35.29411764705892,15.0,31.758623127841254,7.481844443346908,20.582566920189894,12.311058028035312,27.294180696251,5.249146127640457,457.28851903829474,7.669198838270464,5.3512384574991305,22.849406692415833,15.464779838217503,30.573278627506244,284.4813416032,5.0,501.3506999142322,15.0
B5,35.29411764705892,15.0,31.758623127841254,7.481844443346908,20.582566920189894,12.311058028035312,27.294180696251,5.249146127640457,457.28851903829474,7.669198838270464,5.3512384574991305,22.849406692415833,15.464779838217503,30.573278627506244,284.4813416032,5.0,501.3506999142322,15.0
C5,35.29411764705892,15.0,31.758623127841254,7.481844443346908,20.582566920189894,12.311058028035312,27.294180696251,5.249146127640457,457.28851903829474,7.669198838270464,5.3512384574991305,22.849406692415833,15.464779838217503,30.573278627506244,284.4813416032,5.0,501.3506999142322,15.0
D5,35.29411764705902,15.0,9.391385157837812,5.923300420245611,69.02047707430135,5.334369354087541,54.7231777843875,10.21169414657502,48.0514845844347,36.76634699139683,46.90906499640448,16.488713970705835,9.985180192787501,8.603254465635,8.810675532175777,5.0,1099.486757681966,15.0
E5,35.29411764705902,15.0,9.391385157837812,5.923300420245611,69.02047707430135,5.334369354087541,54.7231777843875,10.21169414657502,48.0514845844347,36.76634699139683,46.90906499640448,16.488713970705835,9.985180192787501,8.603254465635,8.810675532175777,5.0,1099.486757681966,15.0
F5,35.29411764705902,15.0,9.391385157837812,5.923300420245611,69.02047707430135,5.334369354087541,54.7231777843875,10.21169414657502,48.0514845844347,36.76634699139683,46.90906499640448,16.488713970705835,9.985180192787501,8.603254465635,8.810675532175777,5.0,1099.486757681966,15.0
A6,35.294117647058485,15.0,33.94017746047375,91.75674582891506,28.128785969685467,6.8178575915697515,16.167975048242923,9.304606225488161,17.056023366089917,16.754888892194614,5.031140117831469,21.534921977871665,27.68460870094516,23.32215095195875,36.9711231151605,5.0,1095.2348771065144,15.0
B6,35.294117647058485,15.0,33.94017746047375,91.75674582891506,28.128785969685467,6.8178575915697515,16.167975048242923,9.304606225488161,17.056023366089917,16.754888892194614,5.031140117831469,21.534921977871665,27.68460870094516,23.32215095195875,36.9711231151605,5.0,1095.2348771065144,15.0
C6,35.294117647058485,15.0,33.94017746047375,91.75674582891506,28.128785969685467,6.8178575915697515,16.167975048242923,9.304606225488161,17.056023366089917,16.754888892194614,5.031140117831469,21.534921977871665,27.68460870094516,23.32215095195875,36.9711231151605,5.0,1095.2348771065144,15.0
D6,35.294117647058584,15.0,40.799181155457504,38.09195418728494,78.06395976374834,22.914206643819167,9.072833839675523,7.181527111360472,235.44773558478587,447.37796203863854,20.2828623233,17.077100442333332,30.649111148894747,18.22185058257875,43.828062441287656,5.0,420.69753508977647,15.0
E6,35.294117647058584,15.0,40.799181155457504,38.09195418728494,78.06395976374834,22.914206643819167,9.072833839675523,7.181527111360472,235.44773558478587,447.37796203863854,20.2828623233,17.077100442333332,30.649111148894747,18.22185058257875,43.828062441287656,5.0,420.69753508977647,15.0
F6,35.294117647058584,15.0,40.799181155457504,38.09195418728494,78.06395976374834,22.914206643819167,9.072833839675523,7.181527111360472,235.44773558478587,447.37796203863854,20.2828623233,17.077100442333332,30.649111148894747,18.22185058257875,43.828062441287656,5.0,420.69753508977647,15.0
A7,35.29411764705871,15.0,24.59536481455225,58.968067947378856,97.90001547504012,9.89704848195049,43.37946168253801,6.0648706870236255,43.11290129067681,416.3045975692432,43.386390049518866,8.069691797959166,23.82096192701,16.10025292585,100.03674295559999,5.0,538.0695147485999,15.0
B7,35.29411764705871,15.0,24.59536481455225,58.968067947378856,97.90001547504012,9.89704848195049,43.37946168253801,6.0648706870236255,43.11290129067681,416.3045975692432,43.386390049518866,8.069691797959166,23.82096192701,16.10025292585,100.03674295559999,5.0,538.0695147485999,15.0
C7,35.29411764705871,15.0,24.59536481455225,58.968067947378856,97.90001547504012,9.89704848195049,43.37946168253801,6.0648706870236255,43.11290129067681,416.3045975692432,43.386390049518866,8.069691797959166,23.82096192701,16.10025292585,100.03674295559999,5.0,538.0695147485999,15.0
D7,35.294117647058854,15.0,19.703424490253752,5.038591780236472,18.4664207782337,24.767096145296954,44.992911560528505,5.551201324451887,24.098986899101785,9.100841126316562,9.047886779892323,11.33430551849408,20.455112684037502,5.337792781881256,54.081017837699996,5.0,1177.7302926465163,15.0
E7,35.294117647058854,15.0,19.703424490253752,5.038591780236472,18.4664207782337,24.767096145296954,44.992911560528505,5.551201324451887,24.098986899101785,9.100841126316562,9.047886779892323,11.33430551849408,20.455112684037502,5.337792781881256,54.081017837699996,5.0,1177.7302926465163,15.0
F7,35.294117647058854,15.0,19.703424490253752,5.038591780236472,18.4664207782337,24.767096145296954,44.992911560528505,5.551201324451887,24.098986899101785,9.100841126316562,9.047886779892323,11.33430551849408,20.455112684037502,5.337792781881256,54.081017837699996,5.0,1177.7302926465163,15.0
A8,35.29411764705853,15.0,28.141539933636253,14.302231755981541,61.17387113521031,10.567478243372328,13.632118637216175,5.396577761885441,58.769616255067774,24.76972037063671,23.488688042116667,9.606967603399168,24.506066435314665,21.0224948797775,257.511655516,5.0,876.8168557833269,15.0
B8,35.29411764705853,15.0,28.141539933636253,14.302231755981541,61.17387113521031,10.567478243372328,13.632118637216175,5.396577761885441,58.769616255067774,24.76972037063671,23.488688042116667,9.606967603399168,24.506066435314665,21.0224948797775,257.511655516,5.0,876.8168557833269,15.0
C8,35.29411764705853,15.0,28.141539933636253,14.302231755981541,61.17387113521031,10.567478243372328,13.632118637216175,5.396577761885441,58.769616255067774,24.76972037063671,23.488688042116667,9.606967603399168,24.506066435314665,21.0224948797775,257.511655516,5.0,876.8168557833269,15.0
D8,35.294117647059046,15.0,51.1324781930875,9.674126109749976,10.360001196829224,5.301611625370399,47.0599572833585,7.884637130491573,50.497932699279566,53.652263749084,49.932096108175955,45.92040535310001,46.57230247740904,46.50893413596875,51.10605149499999,5.0,954.1030847960365,15.0
E8,35.294117647059046,15.0,51.1324781930875,9.674126109749976,10.360001196829224,5.301611625370399,47.0599572833585,7.884637130491573,50.497932699279566,53.652263749084,49.932096108175955,45.92040535310001,46.57230247740904,46.50893413596875,51.10605149499999,5.0,954.1030847960365,15.0
F8,35.294117647059046,15.0,51.1324781930875,9.674126109749976,10.360001196829224,5.301611625370399,47.0599572833585,7.884637130491573,50.497932699279566,53.652263749084,49.932096108175955,45.92040535310001,46.57230247740904,46.50893413596875,51.10605149499999,5.0,954.1030847960365,15.0
