,Study ID,Study Name,Line ID,Replicate Key,Line Name,Line Description,Protocol,Assay ID,Assay Name,Formal Type,Measurement Type,Compartment,Units,Value,Hours
0,208609,Combinatorial Media Optimization for Flaviolin Yield DBTL3,208610,e7e42860-b795-4375-ae41-296480c4c347,C3_WA1_C1-R1,"MOPS[mM]: 40.000000, Tricine[mM]: 4.000000, H3BO3[mM]: 0.000400, Glucose[mM]: 66.750254, K2SO4[mM]: 1.920390, K2HPO4[mM]: 6.422140, FeSO4[mM]: 0.100000, NH4Cl[mM]: 14.059542, MgCl2[mM]: 0.052000, NaCl[mM]: 497.923422, (NH4)6Mo7O24[mM]: 0.000300, CoCl2[mM]: 0.003000, CuSO4[mM]: 0.001000, MnSO4[mM]: 0.008000, ZnSO4[mM]: 0.000010, Kan[g/l]: 0.050000",OD340,208658,C3_WA1_C1-R1,,OD340,0,,0.3358,48.0
1,208609,Combinatorial Media Optimization for Flaviolin Yield DBTL3,208611,a91bdd82-1e8d-4767-b553-e00905545cd8,C3_WA1_C1-R2,"MOPS[mM]: 40.000000, Tricine[mM]: 4.000000, H3BO3[mM]: 0.000400, Glucose[mM]: 66.750254, K2SO4[mM]: 1.920390, K2HPO4[mM]: 6.422140, FeSO4[mM]: 0.100000, NH4Cl[mM]: 14.059542, MgCl2[mM]: 0.052000, NaCl[mM]: 497.923422, (NH4)6Mo7O24[mM]: 0.000300, CoCl2[mM]: 0.003000, CuSO4[mM]: 0.001000, MnSO4[mM]: 0.008000, ZnSO4[mM]: 0.000010, Kan[g/l]: 0.050000",OD340,208659,C3_WA1_C1-R2,,OD340,0,,0.3408,48.0
2,208609,Combinatorial Media Optimization for Flaviolin Yield DBTL3,208612,b605d005-a15b-4848-a68b-ff15382cadaf,C3_WA1_C1-R3,"MOPS[mM]: 40.000000, Tricine[mM]: 4.000000, H3BO3[mM]: 0.000400, Glucose[mM]: 66.750254, K2SO4[mM]: 1.920390, K2HPO4[mM]: 6.422140, FeSO4[mM]: 0.100000, NH4Cl[mM]: 14.059542, MgCl2[mM]: 0.052000, NaCl[mM]: 497.923422, (NH4)6Mo7O24[mM]: 0.000300, CoCl2[mM]: 0.003000, CuSO4[mM]: 0.001000, MnSO4[mM]: 0.008000, ZnSO4[mM]: 0.000010, Kan[g/l]: 0.050000",OD340,208660,C3_WA1_C1-R3,,OD340,0,,0.3575,48.0
3,208609,Combinatorial Media Optimization for Flaviolin Yield DBTL3,208613,63404796-0639-49f8-a1ac-56bf930aad3e,C3_WD1_F1-R1,"MOPS[mM]: 40.000000, Tricine[mM]: 4.000000, H3BO3[mM]: 0.003116, Glucose[mM]: 66.750641, K2SO4[mM]: 1.895454, K2HPO4[mM]: 6.438428, FeSO4[mM]: 0.097366, NH4Cl[mM]: 14.030724, MgCl2[mM]: 0.199599, NaCl[mM]: 497.920272, (NH4)6Mo7O24[mM]: 0.000294, CoCl2[mM]: 0.002793, CuSO4[mM]: 0.000695, MnSO4[mM]: 0.005900, ZnSO4[mM]: 0.000027, Kan[g/l]: 0.050000",OD340,208661,C3_WD1_F1-R1,,OD340,0,,0.6465,48.0
4,208609,Combinatorial Media Optimization for Flaviolin Yield DBTL3,208614,00c64e59-9e15-473e-b0ba-70e31d4ecc9a,C3_WD1_F1-R2,"MOPS[mM]: 40.000000, Tricine[mM]: 4.000000, H3BO3[mM]: 0.003116, Glucose[mM]: 66.750641, K2SO4[mM]: 1.895454, K2HPO4[mM]: 6.438428, FeSO4[mM]: 0.097366, NH4Cl[mM]: 14.030724, MgCl2[mM]: 0.199599, NaCl[mM]: 497.920272, (NH4)6Mo7O24[mM]: 0.000294, CoCl2[mM]: 0.002793, CuSO4[mM]: 0.000695, MnSO4[mM]: 0.005900, ZnSO4[mM]: 0.000027, Kan[g/l]: 0.050000",OD340,208662,C3_WD1_F1-R2,,OD340,0,,0.6351,48.0
5,208609,Combinatorial Media Optimization for Flaviolin Yield DBTL3,208615,46ed9eda-28ea-4c09-a896-2dc9e896ec0d,C3_WD1_F1-R3,"MOPS[mM]: 40.000000, Tricine[mM]: 4.000000, H3BO3[mM]: 0.003116, Glucose[mM]: 66.750641, K2SO4[mM]: 1.895454, K2HPO4[mM]: 6.438428, FeSO4[mM]: 0.097366, NH4Cl[mM]: 14.030724, MgCl2[mM]: 0.199599, NaCl[mM]: 497.920272, (NH4)6Mo7O24[mM]: 0.000294, CoCl2[mM]: 0.002793, CuSO4[mM]: 0.000695, MnSO4[mM]: 0.005900, ZnSO4[mM]: 0.000027, Kan[g/l]: 0.050000",OD340,208663,C3_WD1_F1-R3,,OD340,0,,0.6512,48.0
6,208609,Combinatorial Media Optimization for Flaviolin Yield DBTL3,208616,324dbbb2-6c96-48ca-83c4-213d314b538c,C3_WA2_C2-R1,"MOPS[mM]: 40.000000, Tricine[mM]: 4.000000, H3BO3[mM]: 0.002521, Glucose[mM]: 103.935952, K2SO4[mM]: 1.574595, K2HPO4[mM]: 5.002460, FeSO4[mM]: 0.096235, NH4Cl[mM]: 13.352076, MgCl2[mM]: 0.058269, NaCl[mM]: 496.724740, (NH4)6Mo7O24[mM]: 0.000280, CoCl2[mM]: 0.002802, CuSO4[mM]: 0.000924, MnSO4[mM]: 0.005394, ZnSO4[mM]: 0.000255, Kan[g/l]: 0.050000",OD340,208664,C3_WA2_C2-R1,,OD340,0,,0.262,48.0
7,208609,Combinatorial Media Optimization for Flaviolin Yield DBTL3,208617,f7198669-aee3-40c2-876a-3c6157cdcd88,C3_WA2_C2-R2,"MOPS[mM]: 40.000000, Tricine[mM]: 4.000000, H3BO3[mM]: 0.002521, Glucose[mM]: 103.935952, K2SO4[mM]: 1.574595, K2HPO4[mM]: 5.002460, FeSO4[mM]: 0.096235, NH4Cl[mM]: 13.352076, MgCl2[mM]: 0.058269, NaCl[mM]: 496.724740, (NH4)6Mo7O24[mM]: 0.000280, CoCl2[mM]: 0.002802, CuSO4[mM]: 0.000924, MnSO4[mM]: 0.005394, ZnSO4[mM]: 0.000255, Kan[g/l]: 0.050000",OD340,208665,C3_WA2_C2-R2,,OD340,0,,0.3022,48.0
8,208609,Combinatorial Media Optimization for Flaviolin Yield DBTL3,208618,838a7fbd-232b-4719-8353-c346aae42c5d,C3_WA2_C2-R3,"MOPS[mM]: 40.000000, Tricine[mM]: 4.000000, H3BO3[mM]: 0.002521, Glucose[mM]: 103.935952, K2SO4[mM]: 1.574595, K2HPO4[mM]: 5.002460, FeSO4[mM]: 0.096235, NH4Cl[mM]: 13.352076, MgCl2[mM]: 0.058269, NaCl[mM]: 496.724740, (NH4)6Mo7O24[mM]: 0.000280, CoCl2[mM]: 0.002802, CuSO4[mM]: 0.000924, MnSO4[mM]: 0.005394, ZnSO4[mM]: 0.000255, Kan[g/l]: 0.050000",OD340,208666,C3_WA2_C2-R3,,OD340,0,,0.3017,48.0
9,208609,Combinatorial Media Optimization for Flaviolin Yield DBTL3,208619,8d320a99-1380-4caa-a751-cf9b88f94f08,C3_WD2_F2-R1,"MOPS[mM]: 40.000000, Tricine[mM]: 4.000000, H3BO3[mM]: 0.014431, Glucose[mM]: 122.214511, K2SO4[mM]: 0.216991, K2HPO4[mM]: 2.382060, FeSO4[mM]: 0.099725, NH4Cl[mM]: 11.781273, MgCl2[mM]: 0.741833, NaCl[mM]: 496.502531, (NH4)6Mo7O24[mM]: 0.000293, CoCl2[mM]: 0.002968, CuSO4[mM]: 0.000997, MnSO4[mM]: 0.004588, ZnSO4[mM]: 0.000611, Kan[g/l]: 0.050000",OD340,208667,C3_WD2_F2-R1,,OD340,0,,0.43,48.0
