Source Position,Source Well,Destination Position,Destination Well,Transfer Volume [uL]
P3,A1,P2,A1,145.5641626677703
P3,A1,P2,A1,145.5641626677703
P3,A1,P2,A1,145.5641626677703
P3,A1,P2,B1,145.5641626677703
P3,A1,P2,B1,145.5641626677703
P3,A1,P2,B1,145.5641626677703
P3,A1,P2,C1,145.5641626677703
P3,A1,P2,C1,145.5641626677703
P3,A1,P2,C1,145.5641626677703
P3,A1,P2,D1,151.35817617492205
P3,A1,P2,D1,151.35817617492205
P3,A1,P2,D1,151.35817617492205
P3,A1,P2,E1,151.35817617492205
P3,A1,P2,E1,151.35817617492205
P3,A1,P2,E1,151.35817617492205
P3,A1,P2,F1,151.35817617492205
P3,A1,P2,F1,151.35817617492205
P3,A1,P2,F1,151.35817617492205
P3,A1,P2,A2,170.02751111259573
P3,A1,P2,A2,170.02751111259573
P3,A1,P2,A2,170.02751111259573
P3,A1,P2,A2,170.02751111259573
P3,A1,P2,B2,170.02751111259573
P3,A1,P2,B2,170.02751111259573
P3,A1,P2,B2,170.02751111259573
P3,A1,P2,B2,170.02751111259573
P3,A1,P2,C2,170.02751111259573
P3,A1,P2,C2,170.02751111259573
P3,A1,P2,C2,170.02751111259573
P3,A1,P2,C2,170.02751111259573
P3,A1,P2,D2,181.62720599257258
P3,A1,P2,D2,181.62720599257258
P3,A1,P2,D2,181.62720599257258
P3,A1,P2,D2,181.62720599257258
P3,A1,P2,E2,181.62720599257258
P3,A1,P2,E2,181.62720599257258
P3,A1,P2,E2,181.62720599257258
P3,A1,P2,E2,181.62720599257258
P3,A1,P2,F2,181.62720599257258
P3,A1,P2,F2,181.62720599257258
P3,A1,P2,F2,181.62720599257258
P3,A1,P2,F2,181.62720599257258
P3,A1,P2,A3,168.69537499495067
P3,A1,P2,A3,168.69537499495067
P3,A1,P2,B3,168.69537499495067
P3,A1,P2,B3,168.69537499495067
P3,A1,P2,C3,168.69537499495067
P3,A1,P2,C3,168.69537499495067
P3,A1,P2,D3,136.51714841183744
P3,A1,P2,D3,136.51714841183744
P3,A1,P2,D3,136.51714841183744
P3,A1,P2,E3,136.51714841183744
P3,A1,P2,E3,136.51714841183744
P3,A1,P2,E3,136.51714841183744
P3,A1,P2,F3,136.51714841183744
P3,A1,P2,F3,136.51714841183744
P3,A1,P2,F3,136.51714841183744
P3,A1,P2,A4,164.22644842142455
P3,A1,P2,A4,164.22644842142455
P3,A1,P2,B4,164.22644842142455
P3,A1,P2,B4,164.22644842142455
P3,A1,P2,C4,164.22644842142455
P3,A1,P2,C4,164.22644842142455
P3,A1,P2,D4,151.08494784058198
P3,A1,P2,D4,151.08494784058198
P3,A1,P2,D4,151.08494784058198
P3,A1,P2,E4,151.08494784058198
P3,A1,P2,E4,151.08494784058198
P3,A1,P2,E4,151.08494784058198
P3,A1,P2,F4,151.08494784058198
P3,A1,P2,F4,151.08494784058198
P3,A1,P2,F4,151.08494784058198
P3,A1,P2,A5,132.08300331451258
P3,A1,P2,A5,132.08300331451258
P3,A1,P2,A5,132.08300331451258
P3,A1,P2,B5,132.08300331451258
P3,A1,P2,B5,132.08300331451258
P3,A1,P2,B5,132.08300331451258
P3,A1,P2,C5,132.08300331451258
P3,A1,P2,C5,132.08300331451258
P3,A1,P2,C5,132.08300331451258
P3,A1,P2,D5,164.28441884049784
P3,A1,P2,D5,164.28441884049784
P3,A1,P2,D5,164.28441884049784
P3,A1,P2,E5,164.28441884049784
P3,A1,P2,E5,164.28441884049784
P3,A1,P2,E5,164.28441884049784
P3,A1,P2,F5,164.28441884049784
P3,A1,P2,F5,164.28441884049784
P3,A1,P2,F5,164.28441884049784
P3,A1,P2,A6,128.88145143564756
P3,A1,P2,A6,128.88145143564756
P3,A1,P2,A6,128.88145143564756
P3,A1,P2,B6,128.88145143564756
P3,A1,P2,B6,128.88145143564756
P3,A1,P2,B6,128.88145143564756
P3,A1,P2,C6,128.88145143564756
P3,A1,P2,C6,128.88145143564756
P3,A1,P2,C6,128.88145143564756
P3,A1,P2,D6,181.34787439864502
P3,A1,P2,D6,181.34787439864502
P3,A1,P2,D6,181.34787439864502
P3,A1,P2,D6,181.34787439864502
P3,A1,P2,E6,181.34787439864502
P3,A1,P2,E6,181.34787439864502
P3,A1,P2,E6,181.34787439864502
P3,A1,P2,E6,181.34787439864502
P3,A1,P2,F6,181.34787439864502
P3,A1,P2,F6,181.34787439864502
P3,A1,P2,F6,181.34787439864502
P3,A1,P2,F6,181.34787439864502
P3,A1,P2,A7,151.73325123299296
P3,A1,P2,A7,151.73325123299296
P3,A1,P2,A7,151.73325123299296
P3,A1,P2,A7,151.73325123299296
P3,A1,P2,B7,151.73325123299296
P3,A1,P2,B7,151.73325123299296
P3,A1,P2,B7,151.73325123299296
P3,A1,P2,B7,151.73325123299296
P3,A1,P2,C7,151.73325123299296
P3,A1,P2,C7,151.73325123299296
P3,A1,P2,C7,151.73325123299296
P3,A1,P2,C7,151.73325123299296
P3,A1,P2,D7,162.3354155187768
P3,A1,P2,D7,162.3354155187768
P3,A1,P2,D7,162.3354155187768
P3,A1,P2,D7,162.3354155187768
P3,A1,P2,E7,162.3354155187768
P3,A1,P2,E7,162.3354155187768
P3,A1,P2,E7,162.3354155187768
P3,A1,P2,E7,162.3354155187768
P3,A1,P2,F7,162.3354155187768
P3,A1,P2,F7,162.3354155187768
P3,A1,P2,F7,162.3354155187768
P3,A1,P2,F7,162.3354155187768
P3,A1,P2,A8,173.96741598167523
P3,A1,P2,A8,173.96741598167523
P3,A1,P2,B8,173.96741598167523
P3,A1,P2,B8,173.96741598167523
P3,A1,P2,C8,173.96741598167523
P3,A1,P2,C8,173.96741598167523
