Source Position,Source Well,Destination Position,Destination Well,Transfer Volume [uL]
P3,A1,P2,A1,180.9153328628769
P3,A1,P2,A1,180.9153328628769
P3,A1,P2,A1,180.9153328628769
P3,A1,P2,A1,180.9153328628769
P3,A1,P2,A1,180.9153328628769
P3,A1,P2,A1,180.9153328628769
P3,A1,P2,B1,180.9153328628769
P3,A1,P2,B1,180.9153328628769
P3,A1,P2,B1,180.9153328628769
P3,A1,P2,B1,180.9153328628769
P3,A1,P2,B1,180.9153328628769
P3,A1,P2,B1,180.9153328628769
P3,A1,P2,C1,180.9153328628769
P3,A1,P2,C1,180.9153328628769
P3,A1,P2,C1,180.9153328628769
P3,A1,P2,C1,180.9153328628769
P3,A1,P2,C1,180.9153328628769
P3,A1,P2,C1,180.9153328628769
P3,A1,P2,D1,157.90104423406697
P3,A1,P2,D1,157.90104423406697
P3,A1,P2,D1,157.90104423406697
P3,A1,P2,D1,157.90104423406697
P3,A1,P2,E1,157.90104423406697
P3,A1,P2,E1,157.90104423406697
P3,A1,P2,E1,157.90104423406697
P3,A1,P2,E1,157.90104423406697
P3,A1,P2,F1,157.90104423406697
P3,A1,P2,F1,157.90104423406697
P3,A1,P2,F1,157.90104423406697
P3,A1,P2,F1,157.90104423406697
P3,A1,P2,A2,169.74642086200737
P3,A1,P2,A2,169.74642086200737
P3,A1,P2,A2,169.74642086200737
P3,A1,P2,A2,169.74642086200737
P3,A1,P2,B2,169.74642086200737
P3,A1,P2,B2,169.74642086200737
P3,A1,P2,B2,169.74642086200737
P3,A1,P2,B2,169.74642086200737
P3,A1,P2,C2,169.74642086200737
P3,A1,P2,C2,169.74642086200737
P3,A1,P2,C2,169.74642086200737
P3,A1,P2,C2,169.74642086200737
P3,A1,P2,D2,185.34240451729087
P3,A1,P2,D2,185.34240451729087
P3,A1,P2,D2,185.34240451729087
P3,A1,P2,D2,185.34240451729087
P3,A1,P2,D2,185.34240451729087
P3,A1,P2,E2,185.34240451729087
